device,timestamp,target_ip,target_name,latency_ms,success,tipo_ping
OLT Alajuela 1,2025-08-21T03:16:51.049098,84.17.40.24,SUTEL Internacional,42.97327995300293,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:17:51.112281,84.17.40.24,SUTEL Internacional,43.29085350036621,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:18:51.171241,84.17.40.24,SUTEL Internacional,43.06960105895996,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:19:51.222463,84.17.40.24,SUTEL Internacional,41.808366775512695,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:20:51.273043,84.17.40.24,SUTEL Internacional,43.126583099365234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:21:51.333142,84.17.40.24,SUTEL Internacional,42.87385940551758,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:22:51.385314,84.17.40.24,SUTEL Internacional,43.00117492675781,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:23:51.451987,84.17.40.24,SUTEL Internacional,43.31517219543457,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:24:51.513861,84.17.40.24,SUTEL Internacional,43.366193771362305,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:25:51.578319,84.17.40.24,SUTEL Internacional,42.43206977844238,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:26:51.637316,84.17.40.24,SUTEL Internacional,43.21146011352539,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:27:51.695353,84.17.40.24,SUTEL Internacional,43.19119453430176,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:28:51.755413,84.17.40.24,SUTEL Internacional,43.35737228393555,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:29:51.809355,84.17.40.24,SUTEL Internacional,43.38431358337402,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:30:51.872277,84.17.40.24,SUTEL Internacional,43.378591537475586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:31:51.923083,84.17.40.24,SUTEL Internacional,43.40076446533203,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:32:51.984519,84.17.40.24,SUTEL Internacional,43.10250282287598,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:33:52.049567,84.17.40.24,SUTEL Internacional,43.42484474182129,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:34:52.110739,84.17.40.24,SUTEL Internacional,42.73867607116699,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:35:52.177667,84.17.40.24,SUTEL Internacional,43.20931434631348,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:36:52.240948,84.17.40.24,SUTEL Internacional,43.260812759399414,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:37:52.301802,84.17.40.24,SUTEL Internacional,43.12705993652344,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:38:52.353760,84.17.40.24,SUTEL Internacional,42.55795478820801,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:39:52.423223,84.17.40.24,SUTEL Internacional,43.26367378234863,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:40:52.489843,84.17.40.24,SUTEL Internacional,43.096065521240234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:41:52.545072,84.17.40.24,SUTEL Internacional,43.09964179992676,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:42:52.608486,84.17.40.24,SUTEL Internacional,43.358564376831055,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:43:52.660821,84.17.40.24,SUTEL Internacional,43.53928565979004,True,Ping SUTEL Internacional
